#ACCESSION	ORGANISM	START	END	DETECTION
NC_018650.1	Escherichia coli	48368	95971	Islander
NC_018650.1	Escherichia coli	861109	947771	Islander
NC_018658.1	Escherichia coli	1576853	1604647	Islander
NC_018658.1	Escherichia coli	3140301	3226563	Islander
NC_018658.1	Escherichia coli	4143970	4156929	Islander
NC_018658.1	Escherichia coli	4735768	4784877	Islander
NC_018658.1	Escherichia coli	47591	93894	Islander
NC_018658.1	Escherichia coli	856595	944324	Islander
NC_018661.1	Escherichia coli	1571807	1599601	Islander
NC_018661.1	Escherichia coli	3187669	3276444	Islander
NC_018661.1	Escherichia coli	4773589	4824627	Islander
NC_018661.1	Escherichia coli	48348	86400	Islander
NC_018661.1	Escherichia coli	850119	937431	Islander
NC_011740.1	Escherichia fergusonii	2754620	2795065	Islander
NC_011740.1	Escherichia fergusonii	590584	631424	Islander
NC_011740.1	Escherichia fergusonii	822021	833193	Islander
NC_014828.1	Ethanoligenens harbinense	2609267	2671132	Islander
NC_014828.1	Ethanoligenens harbinense	499753	548190	Islander
NC_014624.2	Eubacterium limosum	188251	247120	Islander
NC_016510.2	Flavobacterium columnare	2712714	2725299	Islander
NC_016510.2	Flavobacterium columnare	577389	615318	Islander
NC_017025.1	Flavobacterium indicum	113456	133786	Islander
NC_017025.1	Flavobacterium indicum	1638117	1709363	Islander
NC_017025.1	Flavobacterium indicum	1757710	1827791	Islander
NC_017025.1	Flavobacterium indicum	178934	201671	Islander
NC_009441.1	Flavobacterium johnsoniae	5248492	5400657	Islander
NC_009613.3	Flavobacterium psychrophilum	984574	1030796	Islander
NC_009613.3	Flavobacterium psychrophilum	1355925	1397311	Islander
NC_009613.3	Flavobacterium psychrophilum	2185772	2197288	Islander
NC_009613.3	Flavobacterium psychrophilum	2633466	2673233	Islander
NC_009613.3	Flavobacterium psychrophilum	1299779	1355924	Islander
NC_015672.1	Flexistipes sinusarabici	1692184	1739747	Islander
NC_015672.1	Flexistipes sinusarabici	1740601	1746483	Islander
NC_015672.1	Flexistipes sinusarabici	437696	451994	Islander
NC_015321.1	Fluviicola taffensis	1935782	1961548	Islander
NC_015321.1	Fluviicola taffensis	3412637	3442677	Islander
NC_015321.1	Fluviicola taffensis	3442678	3468434	Islander
NC_015321.1	Fluviicola taffensis	3468435	3499498	Islander
NC_015321.1	Fluviicola taffensis	457365	507144	Islander
NC_015321.1	Fluviicola taffensis	656347	676508	Islander
NC_015321.1	Fluviicola taffensis	676509	693451	Islander
NC_015554.1	Alteromonas naphthalenivorans	1210801	1226276	Islander
NC_015554.1	Alteromonas naphthalenivorans	1579357	1585293	Islander
NC_015554.1	Alteromonas naphthalenivorans	2448268	2457982	Islander
NC_015554.1	Alteromonas naphthalenivorans	3791235	3815273	Islander
NC_015554.1	Alteromonas naphthalenivorans	3815274	3834981	Islander
NC_015554.1	Alteromonas naphthalenivorans	3834982	3848856	Islander
NC_015554.1	Alteromonas naphthalenivorans	1226277	1250466	Islander
NC_010336.1	Francisella philomiragia	1946409	1970061	Islander
NC_015696.1	Francisella sp.	284097	306385	Islander
NC_008601.1	Francisella tularensis	9229	15216	Islander
NC_017449.1	Francisella cf.	1011768	1046026	Islander
NC_017449.1	Francisella cf.	723997	746367	Islander
NC_008278.1	Frankia alni	1851562	1865053	Islander
NC_008278.1	Frankia alni	1882647	1890866	Islander
NC_008278.1	Frankia alni	5017696	5063888	Islander
NC_008278.1	Frankia alni	512427	546943	Islander
NC_008278.1	Frankia alni	5890512	5904801	Islander
NC_008278.1	Frankia alni	6858431	6911849	Islander
NC_009921.1	Frankia sp.	1587856	1691552	Islander
NC_009921.1	Frankia sp.	1691553	1698728	Islander
NC_009921.1	Frankia sp.	1736232	1754586	Islander
NC_009921.1	Frankia sp.	3016146	3165252	Islander
NC_009921.1	Frankia sp.	474351	521394	Islander
NC_009921.1	Frankia sp.	6413583	6432986	Islander
NC_009921.1	Frankia sp.	6686411	6703058	Islander
NC_009921.1	Frankia sp.	6703059	6718661	Islander
NC_009921.1	Frankia sp.	7658751	7675684	Islander
NC_009921.1	Frankia sp.	8149509	8173065	Islander
NC_009921.1	Frankia sp.	8614019	8696081	Islander
NC_015656.1	Frankia symbiont	1101896	1111139	Islander
NC_015656.1	Frankia symbiont	141386	163560	Islander
NC_015656.1	Frankia symbiont	1476205	1501867	Islander
NC_015656.1	Frankia symbiont	1596295	1609440	Islander
NC_015656.1	Frankia symbiont	385078	393906	Islander
NC_015656.1	Frankia symbiont	4367197	4383893	Islander
NC_015656.1	Frankia symbiont	463598	467637	Islander
NC_015656.1	Frankia symbiont	5088599	5104781	Islander
NC_015656.1	Frankia symbiont	78309	84258	Islander
NC_017033.1	Frateuria aurantia	1053025	1099377	Islander
NC_017033.1	Frateuria aurantia	1556863	1600659	Islander
NC_015460.1	Gallibacterium anatis	201373	240579	Islander
NC_015460.1	Gallibacterium anatis	2651193	2683485	Islander
NC_015460.1	Gallibacterium anatis	322649	378523	Islander
NC_014394.1	Gallionella capsiferriformans	1546026	1649244	Islander
NC_014394.1	Gallionella capsiferriformans	1649245	1677876	Islander
NC_014394.1	Gallionella capsiferriformans	1955327	1962719	Islander
NC_014394.1	Gallionella capsiferriformans	2064022	2124139	Islander
NC_014394.1	Gallionella capsiferriformans	714811	781037	Islander
NC_014394.1	Gallionella capsiferriformans	866104	871079	Islander
NC_013721.1	Gardnerella vaginalis	1097782	1137234	Islander
NC_012489.1	Gemmatimonas aurantiaca	1553771	1597612	Islander
NC_012489.1	Gemmatimonas aurantiaca	2130819	2173570	Islander
NC_012489.1	Gemmatimonas aurantiaca	2623637	2672934	Islander
NC_006510.1	Geobacillus sp.	2929686	2940506	Islander
NC_012793.1	Geobacillus sp.	2857367	2873303	Islander
NC_014650.1	Geobacillus sp.	610043	650465	Islander
NC_014650.1	Geobacillus sp.	659930	673089	Islander
NC_009328.1	Geobacillus thermodenitrificans	2915986	2966227	Islander
NC_009328.1	Geobacillus thermodenitrificans	819773	834370	Islander
NC_011146.1	Geobacter bemidjiensis	2004685	2014584	Islander
NC_011146.1	Geobacter bemidjiensis	3461011	3476001	Islander
NC_011146.1	Geobacter bemidjiensis	3733784	3745610	Islander
NC_011146.1	Geobacter bemidjiensis	3988343	4008213	Islander
NC_011146.1	Geobacter bemidjiensis	3544441	3550993	Islander
NC_011146.1	Geobacter bemidjiensis	3550994	3555757	Islander
NC_010814.1	Geobacter lovleyi	1442621	1474823	Islander
NC_010814.1	Geobacter lovleyi	2486858	2521925	Islander
NC_007517.1	Geobacter metallireducens	2577833	2583029	Islander
NC_007517.1	Geobacter metallireducens	2583030	2590027	Islander
NC_014973.1	Geobacter sp.	1947777	1957186	Islander
NC_014973.1	Geobacter sp.	2425806	2437991	Islander
NC_014973.1	Geobacter sp.	293673	302050	Islander
NC_014973.1	Geobacter sp.	3299053	3310901	Islander
NC_014973.1	Geobacter sp.	3449220	3557315	Islander
NC_014973.1	Geobacter sp.	611030	634294	Islander
NC_012918.1	Geobacter sp.	1177513	1196279	Islander
NC_012918.1	Geobacter sp.	1704086	1723144	Islander
NC_012918.1	Geobacter sp.	2721985	2814190	Islander
NC_012918.1	Geobacter sp.	443710	453447	Islander
NC_012918.1	Geobacter sp.	933683	959315	Islander
NC_002939.5	Geobacter sulfurreducens	1874476	1879786	Islander
NC_002939.5	Geobacter sulfurreducens	2316319	2337387	Islander
NC_002939.5	Geobacter sulfurreducens	2337388	2393680	Islander
NC_002939.5	Geobacter sulfurreducens	49460	81281	Islander
NC_009483.1	Geobacter uraniireducens	3601706	3687292	Islander
NC_013757.1	Geodermatophilus obscurus	1499426	1511982	Islander
NC_013757.1	Geodermatophilus obscurus	1551025	1569325	Islander
NC_013757.1	Geodermatophilus obscurus	19492	31806	Islander
NC_013757.1	Geodermatophilus obscurus	2626274	2670267	Islander
NC_013757.1	Geodermatophilus obscurus	2670268	2754730	Islander
NC_013757.1	Geodermatophilus obscurus	3088649	3115075	Islander
NC_013757.1	Geodermatophilus obscurus	3659073	3686046	Islander
NC_013757.1	Geodermatophilus obscurus	708526	816868	Islander
NC_013757.1	Geodermatophilus obscurus	905626	919539	Islander
NC_016041.1	Glaciecola nitratireducens	1023789	1050890	Islander
NC_016041.1	Glaciecola nitratireducens	1050891	1059272	Islander
NC_016041.1	Glaciecola nitratireducens	1347243	1385326	Islander
NC_016041.1	Glaciecola nitratireducens	1747592	1772899	Islander
NC_016041.1	Glaciecola nitratireducens	1986987	1995351	Islander
NC_015497.1	Glaciecola sp.	3003907	3013828	Islander
NC_015497.1	Glaciecola sp.	385064	466614	Islander
NC_011365.1	Gluconacetobacter diazotrophicus	2699033	2752189	Islander
NC_011365.1	Gluconacetobacter diazotrophicus	506512	517569	Islander
NC_011365.1	Gluconacetobacter diazotrophicus	600128	640109	Islander
NC_010125.1	Gluconacetobacter diazotrophicus	2299691	2309331	Islander
NC_010125.1	Gluconacetobacter diazotrophicus	3650014	3672707	Islander
NC_010125.1	Gluconacetobacter diazotrophicus	3672708	3695648	Islander
NC_006677.1	Gluconobacter oxydans	1644247	1667405	Islander
NC_006677.1	Gluconobacter oxydans	2537942	2581782	Islander
NC_006677.1	Gluconobacter oxydans	2631071	2683366	Islander
NC_013441.1	Gordonia bronchialis	1489215	1495617	Islander
NC_016906.1	Gordonia polyisoprenivorans	2919615	2928925	Islander
NC_016906.1	Gordonia polyisoprenivorans	3291228	3304195	Islander
NC_016906.1	Gordonia polyisoprenivorans	3625142	3633112	Islander
NC_016906.1	Gordonia polyisoprenivorans	4564851	4576092	Islander
NC_018581.1	Gordonia sp.	2489903	2499897	Islander
NC_018581.1	Gordonia sp.	3976641	3980460	Islander
NC_008343.1	Granulibacter bethesdensis CGDNIH1	1994431	2026013	Islander
NC_016631.1	Granulicella mallensis	2121074	2156968	Islander
NC_016631.1	Granulicella mallensis	2229501	2300177	Islander
NC_016631.1	Granulicella mallensis	2567307	2617682	Islander
NC_016631.1	Granulicella mallensis	333147	352200	Islander
NC_016631.1	Granulicella mallensis	3926918	3962468	Islander
NC_016631.1	Granulicella mallensis	4150200	4166584	Islander
NC_016631.1	Granulicella mallensis	4688039	4792877	Islander
NC_016631.1	Granulicella mallensis	5513168	5515910	Islander
NC_015064.1	Granulicella tundricola	1667451	1692378	Islander
NC_015064.1	Granulicella tundricola	2282366	2323303	Islander
NC_015064.1	Granulicella tundricola	2323304	2361630	Islander
NC_015064.1	Granulicella tundricola	2943746	3015062	Islander
NC_015064.1	Granulicella tundricola	334308	341897	Islander
NC_015064.1	Granulicella tundricola	3577180	3671250	Islander
NC_015064.1	Granulicella tundricola	3818382	3835599	Islander
NC_015064.1	Granulicella tundricola	92966	125596	Islander
NC_007146.2	Haemophilus influenzae	1408254	1457610	Islander
NC_007146.2	Haemophilus influenzae	92207	148613	Islander
NC_000907.1	Haemophilus influenzae	1498827	1513221	Islander
NC_017451.1	Haemophilus influenzae	1743354	1775539	Islander
NC_017451.1	Haemophilus influenzae	523769	555270	Islander
NC_017451.1	Haemophilus influenzae	555271	608384	Islander
NC_014920.1	Haemophilus influenzae	325234	371905	Islander
NC_014920.1	Haemophilus influenzae	85816	118038	Islander
NC_014920.1	Haemophilus influenzae	861738	911625	Islander
NC_014922.1	Haemophilus influenzae	1648882	1694646	Islander
NC_014922.1	Haemophilus influenzae	456379	491694	Islander
NC_014922.1	Haemophilus influenzae	829125	875821	Islander
NC_014922.1	Haemophilus influenzae	1373198	1424849	Islander
NC_015964.1	Haemophilus parainfluenzae	1153076	1213131	Islander
NC_015964.1	Haemophilus parainfluenzae	403622	434430	Islander
NC_007645.1	Hahella chejuensis	4659143	4691709	Islander
NC_014654.1	Halanaerobium hydrogeniformans	39608	107863	Islander
NC_013440.1	Haliangium ochraceum	3809407	3826602	Islander
NC_013440.1	Haliangium ochraceum	8734655	8747004	Islander
NC_015510.1	Haliscomenobacter hydrossis	5123830	5133674	Islander
NC_015510.1	Haliscomenobacter hydrossis	7572325	7598769	Islander
NC_008789.1	Halorhodospira halophila	1242528	1267805	Islander
NC_011899.1	Halothermothrix orenii	358901	371957	Islander
NC_013422.1	Halothiobacillus neapolitanus	482330	485006	Islander
NC_013422.1	Halothiobacillus neapolitanus	998557	1044339	Islander
NC_014323.1	Herbaspirillum seropedicae	967785	1005197	Islander
NC_009138.1	Herminiimonas arsenicoxydans	1848546	1880163	Islander
NC_009138.1	Herminiimonas arsenicoxydans	2988427	3006092	Islander
NC_009138.1	Herminiimonas arsenicoxydans	657651	701799	Islander
NC_009138.1	Herminiimonas arsenicoxydans	2262853	2302592	Islander
NC_015318.1	Hippea maritima	636913	692341	Islander
NC_012982.1	Hirschia baltica	3183849	3197537	Islander
NC_012982.1	Hirschia baltica	652846	663654	Islander
NC_012982.1	Hirschia baltica	697280	769806	Islander
NC_008309.1	Haemophilus somnus	1557852	1611005	Islander
NC_008309.1	Haemophilus somnus	1952187	1348	Islander
NC_010519.1	Haemophilus somnus	1000966	1052740	Islander
NC_010519.1	Haemophilus somnus	1927914	1994432	Islander
NC_010519.1	Haemophilus somnus	240571	264357	Islander
NC_014313.1	Hyphomicrobium denitrificans	1213965	1267318	Islander
NC_014313.1	Hyphomicrobium denitrificans	681468	694287	Islander
NC_015717.1	Hyphomicrobium sp.	1149473	1191966	Islander
NC_015717.1	Hyphomicrobium sp.	1904621	1920371	Islander
NC_015717.1	Hyphomicrobium sp.	2034810	2054912	Islander
NC_015717.1	Hyphomicrobium sp.	2104189	2177776	Islander
NC_015717.1	Hyphomicrobium sp.	4078489	4099946	Islander
NC_008358.1	Hyphomonas neptunium	1628067	1635192	Islander
NC_008358.1	Hyphomonas neptunium	1729156	1773324	Islander
NC_006512.1	Idiomarina loihiensis	734265	741182	Islander
NC_014830.1	Intrasporangium calvum	16978	46344	Islander
NC_014830.1	Intrasporangium calvum	3280565	3296313	Islander
NC_014830.1	Intrasporangium calvum	337743	360284	Islander
NC_014830.1	Intrasporangium calvum	3394394	3482826	Islander
NC_014830.1	Intrasporangium calvum	940665	957493	Islander
NC_007802.1	Jannaschia sp.	1489313	1517900	Islander
NC_007802.1	Jannaschia sp.	223112	237004	Islander
NC_007802.1	Jannaschia sp.	2877096	2889371	Islander
NC_007802.1	Jannaschia sp.	2907788	2920285	Islander
NC_007802.1	Jannaschia sp.	3578526	3593727	Islander
NC_009659.1	Janthinobacterium sp.	2464224	2503089	Islander
NC_009659.1	Janthinobacterium sp.	2855943	2864284	Islander
NC_013174.1	Jonesia denitrificans	2324835	2365073	Islander
NC_013174.1	Jonesia denitrificans	2459880	2499047	Islander
NC_013174.1	Jonesia denitrificans	428205	433014	Islander
NC_014625.1	Ketogulonicigenium vulgare	1158449	1196367	Islander
NC_017384.1	Ketogulonigenium vulgarum	1667311	1711598	Islander
NC_017384.1	Ketogulonigenium vulgarum	752623	791140	Islander
NC_009664.2	Kineococcus radiotolerans	456450	511978	Islander
NC_016109.1	Kitasatospora setae	4221306	4240437	Islander
NC_016109.1	Kitasatospora setae	7450589	7461088	Islander
NC_012731.1	Klebsiella pneumoniae	3395825	3472015	Islander
NC_012731.1	Klebsiella pneumoniae	5122015	5125118	Islander
NC_012731.1	Klebsiella pneumoniae	566032	645174	Islander
NC_009648.1	Klebsiella pneumoniae	3803137	3835915	Islander
NC_009648.1	Klebsiella pneumoniae	5125941	5161914	Islander
NC_011283.1	Klebsiella pneumoniae	1817504	1866091	Islander
NC_011283.1	Klebsiella pneumoniae	1866092	1899435	Islander
NC_011283.1	Klebsiella pneumoniae	1899436	1914270	Islander
NC_011283.1	Klebsiella pneumoniae	4181878	4230387	Islander
NC_011283.1	Klebsiella pneumoniae	4445170	4452238	Islander
NC_011283.1	Klebsiella pneumoniae	4452239	4475046	Islander
NC_011283.1	Klebsiella pneumoniae	4981796	5025415	Islander
NC_011283.1	Klebsiella pneumoniae	792373	798960	Islander
NC_017540.1	Klebsiella pneumoniae	1040397	1087707	Islander
NC_017540.1	Klebsiella pneumoniae	3743786	3752612	Islander
NC_016845.1	Klebsiella pneumoniae	1288317	1338719	Islander
NC_016845.1	Klebsiella pneumoniae	3433545	3495693	Islander
NC_016845.1	Klebsiella pneumoniae	4502836	4561931	Islander
NC_016845.1	Klebsiella pneumoniae	581777	594029	Islander
NC_018522.1	Klebsiella pneumoniae	1744620	1849238	Islander
NC_018522.1	Klebsiella pneumoniae	1849239	1883452	Islander
NC_018522.1	Klebsiella pneumoniae	1885340	1907609	Islander
NC_018522.1	Klebsiella pneumoniae	1922556	1952380	Islander
NC_018522.1	Klebsiella pneumoniae	4708371	4787511	Islander
NC_018522.1	Klebsiella pneumoniae	88957	92059	Islander
NC_016027.1	Komagataeibacter medellinensis	1655238	1660924	Islander
NC_016027.1	Komagataeibacter medellinensis	1737527	1788344	Islander
NC_016027.1	Komagataeibacter medellinensis	1849810	1863178	Islander
NC_016027.1	Komagataeibacter medellinensis	2353957	2391866	Islander
NC_013729.1	Kribbella flavida	2166887	2180929	Islander
NC_013729.1	Kribbella flavida	2267459	2300013	Islander
NC_013729.1	Kribbella flavida	3580242	3594325	Islander
NC_013729.1	Kribbella flavida	388117	402895	Islander
NC_010001.1	Lachnoclostridium phytofermentans	3836913	3843840	Islander
NC_015638.1	Lacinutrix sp.	1765773	1794208	Islander
NC_015638.1	Lacinutrix sp.	332444	365423	Islander
NC_006814.3	Lactobacillus amylovorus	463611	477681	Islander
NC_006814.3	Lactobacillus amylovorus	743181	750487	Islander
NC_017470.1	Lactobacillus amylovorus	463398	475785	Islander
NC_017470.1	Lactobacillus amylovorus	725999	733984	Islander
NC_015428.1	Lactobacillus buchneri	1550934	1594264	Islander
NC_015428.1	Lactobacillus buchneri	23954	43937	Islander
NC_018610.1	Lactobacillus buchneri	1547729	1592280	Islander
NC_010999.1	Lactobacillus casei	1043251	1078317	Islander
NC_010999.1	Lactobacillus casei	3031515	3045375	Islander
NC_010999.1	Lactobacillus casei	559114	644030	Islander
NC_010999.1	Lactobacillus casei	928677	962826	Islander
NC_017474.1	Lactobacillus casei	1035237	1070303	Islander
NC_017474.1	Lactobacillus casei	3022244	3036104	Islander
NC_017474.1	Lactobacillus casei	554368	636025	Islander
NC_017474.1	Lactobacillus casei	920659	954813	Islander
NC_017473.1	Lactobacillus casei	1045347	1080413	Islander
NC_017473.1	Lactobacillus casei	2991360	3005220	Islander
NC_017473.1	Lactobacillus casei	557310	646122	Islander
NC_017473.1	Lactobacillus casei	930769	964923	Islander
NC_018641.1	Lactobacillus casei	1041587	1076649	Islander
NC_018641.1	Lactobacillus casei	3028101	3041961	Islander
NC_018641.1	Lactobacillus casei	557498	642404	Islander
NC_018641.1	Lactobacillus casei	927018	961168	Islander
NC_010610.1	Lactobacillus fermentum	278755	293720	Islander
NC_017465.1	Lactobacillus fermentum	279227	294210	Islander
NC_008530.1	Lactobacillus gasseri	600648	640733	Islander
NC_008530.1	Lactobacillus gasseri	640734	680819	Islander
NC_005362.1	Lactobacillus johnsonii	1292079	1330476	Islander
NC_005362.1	Lactobacillus johnsonii	1637904	1643774	Islander
NC_013504.1	Lactobacillus johnsonii	730488	766134	Islander
NC_017477.1	Lactobacillus johnsonii	839461	883168	Islander
NC_015602.1	Lactobacillus kefiranofaciens	1597228	1610284	Islander
NC_008526.1	Lactobacillus paracasei	501124	589716	Islander
NC_012984.1	Lactobacillus plantarum	1024299	1064156	Islander
NC_012984.1	Lactobacillus plantarum	39154	54814	Islander
NC_012984.1	Lactobacillus plantarum	513515	552455	Islander
